Date,AAPL,AMZN,JPM,MSFT,SPY,XOM
2020-04-06,63.47890090942383,99.87950134277344,77.09672546386719,157.34939575195312,244.85662841796875,31.070051193237305
2020-04-07,62.74367141723633,100.58000183105469,78.1136703491211,155.65472412109375,245.106201171875,31.66122055053711
2020-04-08,64.34957122802734,102.1500015258789,81.2678451538086,157.21609497070312,253.33407592773438,33.66498947143555
2020-04-09,64.81391143798828,102.13800048828125,88.55868530273438,157.22560119628906,257.1891784667969,33.11222839355469
2020-04-13,66.08606719970703,108.44349670410156,84.6202621459961,157.57786560058594,254.84091186523438,32.828163146972656
2020-04-14,69.42359924316406,114.16600036621094,82.30200958251953,165.37539672851562,262.35693359375,32.57481002807617
2020-04-15,68.78997039794922,115.38400268554688,78.24292755126953,163.64260864257812,256.7823486328125,31.077739715576172
2020-04-16,69.3365478515625,120.40950012207031,75.2611083984375,168.5552978515625,258.0212097167969,30.056657791137695
2020-04-17,68.39573669433594,118.75,82.02623748779297,170.04052734375,264.9916687011719,33.18131637573242
2020-04-20,66.97608947753906,119.68049621582031,79.03577423095703,166.67019653320312,260.3230895996094,31.615144729614258
2020-04-21,64.90583038330078,116.40599822998047,76.7433853149414,159.7772216796875,252.41883850097656,31.446247100830078
2020-04-22,66.77531433105469,118.17449951171875,76.9933090209961,165.20399475097656,258.0212097167969,32.34449768066406
2020-04-23,66.51655578613281,119.97250366210938,77.036376953125,163.20462036132812,258.00262451171875,33.3578987121582
2020-04-24,68.43685913085938,120.51100158691406,78.1739730834961,166.18460083007812,261.5989074707031,33.5728645324707
2020-04-27,68.4852523803711,118.80000305175781,81.54361724853516,165.70858764648438,265.3706970214844,33.73408126831055
2020-04-28,67.3751220703125,115.7040023803711,82.12104034423828,161.6717987060547,264.1504211425781,34.52485275268555
2020-04-29,69.58805847167969,118.635498046875,84.33584594726562,168.92660522460938,271.0654602050781,36.43650436401367
2020-04-30,71.05609893798828,123.69999694824219,82.52607727050781,170.62130737304688,268.5416564941406,35.67644119262695
2020-05-01,69.91217803955078,114.302001953125,80.36295318603516,166.20370483398438,261.4324645996094,33.119903564453125
2020-05-04,70.90131378173828,115.79949951171875,79.4063491821289,170.26905822753906,262.15350341796875,34.45574951171875
2020-05-05,71.96549987792969,115.88999938964844,79.28571319580078,172.0970001220703,264.5757141113281,34.417381286621094
2020-05-06,72.70796966552734,117.56300354003906,77.79478454589844,173.79168701171875,262.7821350097656,33.7724723815918
2020-05-07,73.46012878417969,118.38050079345703,78.60489654541016,174.8009490966797,265.953125,33.96440887451172
2020-05-08,75.20860290527344,118.98049926757812,79.88895416259766,175.82913208007812,270.3536682128906,35.453800201416016
2020-05-11,76.39202880859375,120.44999694824219,77.5362548828125,177.79046630859375,270.4091491699219,35.116004943847656
2020-05-12,75.51901245117188,117.84750366210938,75.00254821777344,173.76316833496094,265.01947021484375,34.52903747558594
2020-05-13,74.60717010498047,118.39600372314453,72.41712951660156,171.1354217529297,260.332275390625,32.81510925292969
2020-05-14,75.0655288696289,119.44249725341797,75.42483520507812,171.87803649902344,263.44781494140625,33.104679107666016
2020-05-15,74.62173461914062,120.48899841308594,74.02871704101562,174.3820343017578,264.6589050292969,32.86988830566406
2020-05-18,76.37989807128906,121.31300354003906,77.94990539550781,176.0481414794922,272.72027587890625,35.48383331298828
2020-05-19,75.93854522705078,122.46649932861328,76.4159164428711,174.8294677734375,269.919189453125,34.38816452026367
2020-05-20,77.41542053222656,124.89700317382812,78.70832061767578,177.25450134277344,274.504638671875,35.5073127746582
